Date,Hour,Charging power,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging Hourly,Fast Charging Hourly 50kW,Fast Charging Hourly 150kW,Fast Charging Hourly 350kW,Route Charging Hourly
8,11,0.0,0.5436960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12,0.0,0.5436960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13,0.0,0.56636928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14,0.0,0.6351988799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,15,0.0,0.7344523199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,0.0,0.76476048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17,0.0,0.80038992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18,123.13876382386732,0.8087188799999999,127.73730687123167,107.53167660455654,0.0,4.0,0.0,0.0,0.0,0.0,123.13876382386732,0.0,0.0,0.0,0.0
8,19,106.73341407404962,0.75909216,110.71930920544565,87.71096871316988,0.0,7.0,0.0,0.0,0.0,0.0,106.73341407404962,0.0,0.0,0.0,0.0
8,20,179.2284198197573,0.7054166399999999,185.9215973233997,137.30619335871015,0.0,11.0,0.0,0.0,0.0,0.0,179.2284198197573,0.0,0.0,0.0,0.0
8,21,139.35211385273422,0.66411888,144.5561347020065,100.78726633406208,0.0,9.0,0.0,0.0,0.0,0.0,139.35211385273422,0.0,0.0,0.0,0.0
8,22,142.53164417947193,0.5786313599999999,147.85440267580077,90.44717483085525,0.0,11.0,0.0,0.0,0.0,0.0,142.53164417947193,0.0,0.0,0.0,0.0
8,23,427.42968495652264,0.53548272,443.39178937398617,252.10490962792815,0.0,15.0,0.0,0.0,0.0,0.0,427.4296849565226,0.0,0.0,0.0,0.0
9,0,72.22231091389668,0.79865472,74.91940966171855,62.31457260574801,0.0,8.0,0.0,0.0,0.0,0.0,72.22231091389668,0.0,0.0,0.0,0.0
9,1,223.63566066764696,0.7447478399999998,231.98719986270427,180.45074232085278,0.0,13.0,0.0,0.0,0.0,0.0,223.63566066764696,0.0,0.0,0.0,0.0
9,2,197.84274077662863,0.69731904,205.2310588969177,149.90467301767012,0.0,11.0,0.0,0.0,0.0,0.0,197.84274077662863,0.0,0.0,0.0,0.0
9,3,269.7897353058675,0.45589488,279.86487064924023,136.85248883934077,0.0,10.0,0.0,0.0,0.0,0.0,269.78973530586757,0.0,0.0,0.0,0.0
9,4,285.88491573112594,0.5476291200000001,296.56111590365765,172.22167586494913,0.0,13.0,0.0,0.0,0.0,0.0,285.88491573112594,0.0,0.0,0.0,0.0
9,5,164.2282149201284,0.79807632,170.36121879681374,141.60021091025047,0.0,8.0,0.0,0.0,0.0,0.0,164.22821492012775,0.0,0.0,0.0,0.0
9,6,0.0,1.20955008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,7,0.0,1.48486848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,0.0,1.7041977599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,1.86314208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,0.0,1.7830915199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,11,0.0,1.79662608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,12,0.0,1.57891632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,13,0.0,1.54964928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,14,0.0,1.60934016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,15,0.0,1.6934395199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,16,0.0,1.8144408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,17,0.0,1.90501824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,18,0.0,1.88951712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19,0.0,1.8242736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20,0.0,1.6781697599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,21,0.0,1.55728416,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,22,466.22602196115736,0.96986112,483.6369522418644,485.0690592938868,0.0,15.0,0.0,0.0,0.0,0.0,466.22602196115724,0.0,0.0,0.0,0.0
9,23,594.8352452069039,0.93226512,617.0490095507301,595.6775911508217,0.0,16.0,0.0,0.0,0.0,0.0,594.8352452069039,0.0,0.0,0.0,0.0
10,0,487.2074049347348,0.8797464,505.4018723389366,461.3542797178579,0.0,13.0,0.0,0.0,0.0,0.0,487.20740493473477,0.0,0.0,0.0,0.0
10,1,371.01173801403513,0.9248616,384.8669481473394,368.68775743434225,0.0,14.0,0.0,0.0,0.0,0.0,371.01173801403513,0.0,0.0,0.0,0.0
10,2,581.9195286189145,0.91178976,603.6509632976292,570.3836138340656,0.0,15.0,0.0,0.0,0.0,0.0,581.9195286189145,0.0,0.0,0.0,0.0
10,3,355.24734093976923,0.92613408,368.5138391491382,353.4910334634916,0.0,14.0,0.0,0.0,0.0,0.0,355.24734093976923,0.0,0.0,0.0,0.0
10,4,358.86713506525615,0.96199488,372.26881230835704,370.44278911172705,0.0,15.0,0.0,0.0,0.0,0.0,358.86713506525615,0.0,0.0,0.0,0.0
10,5,383.68429608010507,1.0529193600000002,398.01275526981857,432.249557749965,0.0,12.0,0.0,0.0,0.0,0.0,383.6842960801048,0.0,0.0,0.0,0.0
10,6,0.0,1.5344952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,7,0.0,1.73450592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,0.0,1.85701104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,9,0.0,1.80194736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,1.73450592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,0.0,1.64161488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0.0,1.6203297600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,13,0.0,1.61917296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,14,0.0,1.6417305599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,15,0.0,1.64751456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16,0.0,1.61153808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,17,0.0,1.65225744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,18,0.0,1.58574144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,19,0.0,1.4050492799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20,0.0,1.22204352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,21,170.98245171118498,1.00097904,177.36768849707988,183.4122090480794,0.0,6.0,0.0,0.0,0.0,0.0,170.98245171118435,0.0,0.0,0.0,0.0
10,22,331.930963785724,0.9179208,344.3267259188008,327.46187834467867,0.0,9.0,0.0,0.0,0.0,0.0,331.93096378572346,0.0,0.0,0.0,0.0
10,23,240.71197818194065,0.6451473600000001,249.7012221804364,169.35919473265443,0.0,7.0,0.0,0.0,0.0,0.0,240.71197818194065,0.0,0.0,0.0,0.0
11,0,317.1549575053502,0.48620304,328.9989185740147,170.8501385721983,0.0,9.0,0.0,0.0,0.0,0.0,317.1549575053501,0.0,0.0,0.0,0.0
11,1,262.6983644857471,0.32078064,272.5086768524348,96.43554497009282,0.0,10.0,0.0,0.0,0.0,0.0,262.6983644857471,0.0,0.0,0.0,0.0
11,2,352.211581980205,0.29116656,365.36471159772304,118.47555817518577,0.0,11.0,0.0,0.0,0.0,0.0,352.211581980205,0.0,0.0,0.0,0.0
11,3,376.7137389119114,0.26108976,390.7818868380823,114.96402950124259,0.0,12.0,0.0,0.0,0.0,0.0,376.71373891191115,0.0,0.0,0.0,0.0
11,4,333.8621839935083,0.2948683199999999,346.3300663833074,113.58529003722178,0.0,13.0,0.0,0.0,0.0,0.0,333.8621839935083,0.0,0.0,0.0,0.0
11,5,351.3383138373474,0.3077088,364.45883178148074,124.2107771088483,0.0,14.0,0.0,0.0,0.0,0.0,351.3383138373474,0.0,0.0,0.0,0.0
11,6,207.32864068674297,0.56151072,215.07120403189109,127.88364348066965,0.0,9.0,0.0,0.0,0.0,0.0,207.32864068674297,0.0,0.0,0.0,0.0
11,7,242.11859975974227,0.82699632,251.1603731947534,216.02211271463403,0.0,9.0,0.0,0.0,0.0,0.0,242.1185997597422,0.0,0.0,0.0,0.0
11,8,117.98249254654412,0.8411092799999998,122.38847774537774,106.99314301008269,0.0,11.0,0.0,0.0,0.0,0.0,117.98249254654412,0.0,0.0,0.0,0.0
11,9,184.97901074501036,0.8092972799999999,191.88694060685722,161.64503683473805,0.0,5.0,0.0,0.0,0.0,0.0,184.97901074501036,0.0,0.0,0.0,0.0
11,10,38.16109725690345,0.79691952,39.586200473966244,32.85731911602524,0.0,1.0,0.0,0.0,0.0,0.0,38.16109725690345,0.0,0.0,0.0,0.0
11,11,0.0,0.80154672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,0.0,0.7965724799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13,0.0,0.7727423999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,14,0.0,0.8042073599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,15,0.0,0.8781268799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16,0.0,0.8888851200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,17,0.0,0.85695744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,61.43141720078571,0.86852544,63.72553651533788,57.456564899877584,0.0,2.0,0.0,0.0,0.0,0.0,61.431417200785596,0.0,0.0,0.0,0.0
11,19,125.7842009657262,0.7865083199999999,130.4815362715002,106.94375273450333,0.0,4.0,0.0,0.0,0.0,0.0,125.7842009657262,0.0,0.0,0.0,0.0
11,20,182.3743745867303,0.7537708799999999,189.18503587835096,148.8641956644296,0.0,6.0,0.0,0.0,0.0,0.0,182.3743745867303,0.0,0.0,0.0,0.0
11,21,208.60060649047034,0.6941956799999999,216.39067063326797,157.37999994387866,0.0,6.0,0.0,0.0,0.0,0.0,208.60060649047034,0.0,0.0,0.0,0.0
11,22,137.5378044228885,0.5773588799999999,142.67407097810016,87.09665357433151,0.0,5.0,0.0,0.0,0.0,0.0,137.5378044228885,0.0,0.0,0.0,0.0
11,23,216.60176744281128,0.50112576,224.69063012739758,120.03552264468789,0.0,7.0,0.0,0.0,0.0,0.0,216.60176744281117,0.0,0.0,0.0,0.0
12,0,286.4456435972212,0.2299718399999999,297.1427838145449,78.1698988808145,0.0,10.0,0.0,0.0,0.0,0.0,286.445643597221,0.0,0.0,0.0,0.0
12,1,336.1127908038263,0.0642023999999999,348.66472075085716,33.925914124388164,0.0,10.0,0.0,0.0,0.0,0.0,336.11279080382616,0.0,0.0,0.0,0.0
12,2,596.7313954019564,0.05425392,619.0159703339798,54.073471551276846,0.0,18.0,0.0,0.0,0.0,0.0,596.7313954019562,0.0,0.0,0.0,0.0
12,3,328.9565276019975,0.0011568,341.24121120539166,11.689831924020858,0.0,10.0,0.0,0.0,0.0,0.0,328.95652760199744,0.0,0.0,0.0,0.0
12,4,274.30842091250946,0.03158064,284.5523038511509,18.405025126566905,0.0,8.0,0.0,0.0,0.0,0.0,274.30842091250935,0.0,0.0,0.0,0.0
12,5,320.0370333402805,0.28850592,331.98862379697147,106.76950678575892,0.0,9.0,0.0,0.0,0.0,0.0,320.0370333402801,0.0,0.0,0.0,0.0
12,6,154.96927931535646,0.41656368,160.75651381261045,72.28636558494925,0.0,9.0,0.0,0.0,0.0,0.0,154.96927931535646,0.0,0.0,0.0,0.0
12,7,61.21684174765668,0.6938486399999999,63.502947871013156,46.1633815908239,0.0,8.0,0.0,0.0,0.0,0.0,61.21684174765667,0.0,0.0,0.0,0.0
12,8,17.334937863729145,0.75400224,17.98230068851571,14.153909152284259,0.0,6.0,0.0,0.0,0.0,0.0,17.334937863729145,0.0,0.0,0.0,0.0
12,9,94.19385748235766,0.75226704,97.71147041738348,76.73936829574802,0.0,5.0,0.0,0.0,0.0,0.0,94.19385748235766,0.0,0.0,0.0,0.0
12,10,40.219568823505746,0.7669583999999999,41.72154442272381,33.37967207637333,0.0,1.0,0.0,0.0,0.0,0.0,40.219568823505746,0.0,0.0,0.0,0.0
12,11,0.0,0.77181696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,0.7704287999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.0,0.8195927999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,14,0.0,0.85325568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15,0.0,1.07455152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,16,0.0,1.1186256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,17,0.0,1.27178592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,18,0.0,1.34906016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,19,0.0,1.13794416,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20,260.23201572678255,0.85695744,269.9502237829695,240.27120510769691,0.0,7.0,0.0,0.0,0.0,0.0,260.2320157267825,0.0,0.0,0.0,0.0
12,21,220.4686673013849,0.8618159999999999,228.70193703463167,204.66902268328442,0.0,9.0,0.0,0.0,0.0,0.0,220.4686673013848,0.0,0.0,0.0,0.0
12,22,233.82775187309073,0.77320512,242.55990858204436,195.57729619643433,0.0,10.0,0.0,0.0,0.0,0.0,233.82775187309073,0.0,0.0,0.0,0.0
12,23,245.47005393073454,0.49152432,254.6369854053263,133.58875531511924,0.0,10.0,0.0,0.0,0.0,0.0,245.47005393073454,0.0,0.0,0.0,0.0
13,0,471.4418617956441,0.37757952,489.0475744768093,200.8418231433003,0.0,15.0,0.0,0.0,0.0,0.0,471.44186179564315,0.0,0.0,0.0,0.0
13,1,329.10878668633615,0.25299216,341.3991563136267,97.67162205194315,0.0,11.0,0.0,0.0,0.0,0.0,329.10878668633586,0.0,0.0,0.0,0.0
13,2,361.4792683225921,0.19133472,374.97849411057274,84.15819333172806,0.0,11.0,0.0,0.0,0.0,0.0,361.4792683225921,0.0,0.0,0.0,0.0
13,3,342.0158335629609,0.21354528,354.78820909020845,87.506837171753,0.0,11.0,0.0,0.0,0.0,0.0,342.01583356296027,0.0,0.0,0.0,0.0
13,4,325.5347474175263,0.28711776,337.6916466986788,108.13486267656232,0.0,9.0,0.0,0.0,0.0,0.0,325.5347474175263,0.0,0.0,0.0,0.0
13,5,270.47846912831625,0.35074176,280.57932482190483,107.69806185925165,0.0,8.0,0.0,0.0,0.0,0.0,270.47846912831625,0.0,0.0,0.0,0.0
13,6,193.64298655419196,0.64884912,200.8744673798672,136.98616626016914,0.0,6.0,0.0,0.0,0.0,0.0,193.64298655419168,0.0,0.0,0.0,0.0
13,7,123.16925399759927,0.99218736,127.76893568215692,130.99987475556847,0.0,5.0,0.0,0.0,0.0,0.0,123.16925399759927,0.0,0.0,0.0,0.0
13,8,0.0,1.1059008,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,0.0,1.13632464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10,50.73291313090016,1.07096544,52.62750324782174,58.10420752940773,0.0,1.0,0.0,0.0,0.0,0.0,50.73291313090016,0.0,0.0,0.0,0.0
13,11,0.0,0.98247024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,12,0.0,0.88529904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,0.83254896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,0.0,0.87176448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,15,0.0,0.94649376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,16,0.0,0.98686608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,17,0.0,1.1209392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,18,0.0,1.1128416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19,0.0,1.05349776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20,0.0,0.98258592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,21,0.0,0.8894635200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,22,0.0,0.88506768,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,23,141.90830211223974,0.7900944,147.20778227410764,121.18062200446465,0.0,4.0,0.0,0.0,0.0,0.0,141.90830211223974,0.0,0.0,0.0,0.0
14,0,302.30961619323654,0.5750452799999999,313.5991869224445,190.71386533872231,0.0,7.0,0.0,0.0,0.0,0.0,302.3096161932357,0.0,0.0,0.0,0.0
14,1,290.87906838700655,0.51176832,301.74177218569156,164.4095324846405,0.0,8.0,0.0,0.0,0.0,0.0,290.87906838700655,0.0,0.0,0.0,0.0
14,2,228.77864785512224,0.5253028799999999,237.3222488123675,132.5214272249026,0.0,7.0,0.0,0.0,0.0,0.0,228.77864785512216,0.0,0.0,0.0,0.0
14,3,195.96830398852546,0.488748,203.28662239473596,106.08471732344816,0.0,6.0,0.0,0.0,0.0,0.0,195.96830398852535,0.0,0.0,0.0,0.0
14,4,272.8865597124106,0.4823856,283.07734410001103,145.92229456980064,0.0,8.0,0.0,0.0,0.0,0.0,272.88655971241053,0.0,0.0,0.0,0.0
14,5,287.79296947762464,0.48215424,298.54042476932017,153.82421967379324,0.0,8.0,0.0,0.0,0.0,0.0,287.79296947762464,0.0,0.0,0.0,0.0
14,6,143.77059206448567,0.5217168,149.13961832415526,82.7451657918292,0.0,7.0,0.0,0.0,0.0,0.0,143.7705920644857,0.0,0.0,0.0,0.0
14,7,159.5699984416134,0.6177311999999999,165.52904402656992,107.73146635866533,0.0,6.0,0.0,0.0,0.0,0.0,159.56999844161334,0.0,0.0,0.0,0.0
14,8,0.0,0.62039184,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,66.96554413182065,0.65810352,69.46633208695087,48.0153732599894,0.0,4.0,0.0,0.0,0.0,0.0,66.96554413182065,0.0,0.0,0.0,0.0
14,10,64.77717077143063,0.77181696,67.19623524007326,54.087389392884646,0.0,2.0,0.0,0.0,0.0,0.0,64.77717077143063,0.0,0.0,0.0,0.0
14,11,0.0,0.7583980800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12,0.0,0.75643152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,13,0.0,0.7251979199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,0.7745932799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,0.0,0.8556849599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,16,0.0,0.8781268799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17,0.0,0.8517518399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18,0.0,0.80409168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,19,41.19367761899167,0.72542928,42.7320307250951,32.41349649884427,0.0,2.0,0.0,0.0,0.0,0.0,41.19367761899167,0.0,0.0,0.0,0.0
14,20,31.65737442730037,0.5960990399999999,32.839600028319886,20.662644811802842,0.0,4.0,0.0,0.0,0.0,0.0,31.65737442730037,0.0,0.0,0.0,0.0
14,21,66.09954742582379,0.50529024,68.56799525500392,36.91633942166043,0.0,4.0,0.0,0.0,0.0,0.0,66.09954742582379,0.0,0.0,0.0,0.0
14,22,70.66703375845293,0.4632984,73.30605161665241,36.389006732823674,0.0,4.0,0.0,0.0,0.0,0.0,70.66703375845293,0.0,0.0,0.0,0.0
14,23,257.3845668104986,0.4085817599999999,266.9964386001023,117.9274569146251,0.0,7.0,0.0,0.0,0.0,0.0,257.3845668104985,0.0,0.0,0.0,0.0
15,0,265.61061344698976,0.3169631999999999,275.52968199895207,96.45280217553554,0.0,8.0,0.0,0.0,0.0,0.0,265.61061344698976,0.0,0.0,0.0,0.0
15,1,242.86761227887774,0.31499664,251.93735713576532,87.69854750943995,0.0,10.0,0.0,0.0,0.0,0.0,242.86761227887777,0.0,0.0,0.0,0.0
15,2,256.966908969824,0.28087104,266.5631835786556,83.69311997390142,0.0,8.0,0.0,0.0,0.0,0.0,256.966908969824,0.0,0.0,0.0,0.0
15,3,228.18793756580808,0.150384,236.7094788027055,43.432402008635606,0.0,7.0,0.0,0.0,0.0,0.0,228.18793756580808,0.0,0.0,0.0,0.0
15,4,171.09706565838096,0.09231264,177.48658263317532,22.259060892604662,0.0,8.0,0.0,0.0,0.0,0.0,171.09706565838047,0.0,0.0,0.0,0.0
15,5,311.66347440229197,0.0561047999999999,323.3023593384771,28.84012230431695,0.0,8.0,0.0,0.0,0.0,0.0,311.66347440229197,0.0,0.0,0.0,0.0
15,6,326.34608075471124,0.0699863999999999,338.5332787911943,34.89817699078054,0.0,11.0,0.0,0.0,0.0,0.0,326.34608075471095,0.0,0.0,0.0,0.0
15,7,131.07956611149493,0.11672112,135.97465364262962,20.371874900350846,0.0,6.0,0.0,0.0,0.0,0.0,131.07956611149493,0.0,0.0,0.0,0.0
15,8,316.573636176238,0.1622990399999999,328.3958881496245,64.16824128438397,0.0,10.0,0.0,0.0,0.0,0.0,316.57363617623776,0.0,0.0,0.0,0.0
15,9,164.30715788088682,0.22060176,170.44310983494483,43.241716944998814,0.0,8.0,0.0,0.0,0.0,0.0,164.30715788088682,0.0,0.0,0.0,0.0
15,10,92.92745190988059,0.20625744,96.3977716907475,23.07352385360179,0.0,2.0,0.0,0.0,0.0,0.0,92.92745190988059,0.0,0.0,0.0,0.0
15,11,0.0,0.1353455999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,12,0.0,0.0801662399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,13,0.0,0.06987072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,14,0.0,0.0704491199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,0.2209488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,0.0,0.31731024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,17,0.0,0.3574511999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,18,119.50146770564434,0.31939248,123.96417811788834,43.696440575936194,0.0,4.0,0.0,0.0,0.0,0.0,119.50146770564434,0.0,0.0,0.0,0.0
15,19,183.31944544644122,0.2996112,190.16539984070667,63.27015837948134,0.0,9.0,0.0,0.0,0.0,0.0,183.31944544644097,0.0,0.0,0.0,0.0
15,20,289.9137881901321,0.14425296,300.74044418063494,53.337207967150384,0.0,11.0,0.0,0.0,0.0,0.0,289.913788190132,0.0,0.0,0.0,0.0
15,21,262.7003879368941,0.24049872,272.51077586814745,74.55859946373205,0.0,11.0,0.0,0.0,0.0,0.0,262.7003879368939,0.0,0.0,0.0,0.0
15,22,218.3928434529672,0.35907072,226.54859279353448,88.84572475082723,0.0,13.0,0.0,0.0,0.0,0.0,218.39284345296682,0.0,0.0,0.0,0.0
15,23,197.27885756400144,0.37457184,204.64611780498075,83.42845939441327,0.0,13.0,0.0,0.0,0.0,0.0,197.2788575640012,0.0,0.0,0.0,0.0
16,0,183.78077883718242,0.4089288,190.64396144935935,84.27012150670657,0.0,10.0,0.0,0.0,0.0,0.0,183.7807788371823,0.0,0.0,0.0,0.0
16,1,103.36862585602024,0.41795184,107.22886499587163,48.3657768574995,0.0,11.0,0.0,0.0,0.0,0.0,103.36862585602024,0.0,0.0,0.0,0.0
